sampleId	popId	site	country	region	groupLabel	groupAge	flag	shapeA	colorA	latitude	longitude	callset	dataSource	age14C	ageHigh	ageLow	ageAverage	datingSource	coverage	sex	hgMT	gpAvg	ageRaw	clusterId	clusterIBDGlobal	clusterIBDFine
HG03991	STU	NA	India	SouthAsia	STU	Modern	0	13	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	NA	NA
HG03995	STU	NA	India	SouthAsia	STU	Modern	0	13	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	NA	NA
HG03998	STU	NA	India	SouthAsia	STU	Modern	0	13	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	NA	NA
HG03999	STU	NA	India	SouthAsia	STU	Modern	0	13	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	NA	NA
HG04003	STU	NA	India	SouthAsia	STU	Modern	0	13	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	NA	NA
HG04006	STU	NA	India	SouthAsia	STU	Modern	0	13	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	NA	NA
HG04029	STU	NA	India	SouthAsia	STU	Modern	0	13	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	NA	NA
HG04033	STU	NA	India	SouthAsia	STU	Modern	0	13	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	NA	NA
HG04035	STU	NA	India	SouthAsia	STU	Modern	0	13	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	NA	NA
HG04038	STU	NA	India	SouthAsia	STU	Modern	0	13	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	NA	NA
HG04039	STU	NA	India	SouthAsia	STU	Modern	0	13	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	NA	NA
HG04042	STU	NA	India	SouthAsia	STU	Modern	0	13	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	NA	NA
HG04047	STU	NA	India	SouthAsia	STU	Modern	0	13	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	NA	NA
HG04075	STU	NA	India	SouthAsia	STU	Modern	0	13	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	NA	NA
HG04099	STU	NA	India	SouthAsia	STU	Modern	0	13	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	NA	NA
HG04100	STU	NA	India	SouthAsia	STU	Modern	0	13	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	NA	NA
HG04106	STU	NA	India	SouthAsia	STU	Modern	0	13	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	NA	NA
HG04107	STU	NA	India	SouthAsia	STU	Modern	0	13	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	NA	NA
HG04210	STU	NA	India	SouthAsia	STU	Modern	0	13	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	NA	NA
HG04227	STU	NA	India	SouthAsia	STU	Modern	0	13	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	NA	NA
HG04229	STU	NA	India	SouthAsia	STU	Modern	0	13	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	NA	NA
HG03006	BEB	NA	India	SouthAsia	BEB	Modern	0	14	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	NA	NA
HG03007	BEB	NA	India	SouthAsia	BEB	Modern	0	14	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	NA	NA
HG03009	BEB	NA	India	SouthAsia	BEB	Modern	0	14	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	NA	NA
HG03012	BEB	NA	India	SouthAsia	BEB	Modern	0	14	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	NA	NA
HG03585	BEB	NA	India	SouthAsia	BEB	Modern	0	14	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	NA	NA
HG03589	BEB	NA	India	SouthAsia	BEB	Modern	0	14	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	NA	NA
HG03593	BEB	NA	India	SouthAsia	BEB	Modern	0	14	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	NA	NA
HG03594	BEB	NA	India	SouthAsia	BEB	Modern	0	14	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	NA	NA
HG03595	BEB	NA	India	SouthAsia	BEB	Modern	0	14	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	NA	NA
HG03598	BEB	NA	India	SouthAsia	BEB	Modern	0	14	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	NA	NA
HG03600	BEB	NA	India	SouthAsia	BEB	Modern	0	14	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	NA	NA
HG03603	BEB	NA	India	SouthAsia	BEB	Modern	0	14	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	NA	NA
HG03604	BEB	NA	India	SouthAsia	BEB	Modern	0	14	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	NA	NA
HG03607	BEB	NA	India	SouthAsia	BEB	Modern	0	14	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	NA	NA
HG03611	BEB	NA	India	SouthAsia	BEB	Modern	0	14	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	NA	NA
HG03615	BEB	NA	India	SouthAsia	BEB	Modern	0	14	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	NA	NA
HG03616	BEB	NA	India	SouthAsia	BEB	Modern	0	14	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	NA	NA
HG03793	BEB	NA	India	SouthAsia	BEB	Modern	0	14	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	NA	NA
HG03796	BEB	NA	India	SouthAsia	BEB	Modern	0	14	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	NA	NA
HG03800	BEB	NA	India	SouthAsia	BEB	Modern	0	14	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	NA	NA
HG03802	BEB	NA	India	SouthAsia	BEB	Modern	0	14	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	NA	NA
HG03803	BEB	NA	India	SouthAsia	BEB	Modern	0	14	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	NA	NA
HG03805	BEB	NA	India	SouthAsia	BEB	Modern	0	14	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	NA	NA
HG03808	BEB	NA	India	SouthAsia	BEB	Modern	0	14	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	NA	NA
HG03809	BEB	NA	India	SouthAsia	BEB	Modern	0	14	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	NA	NA
HG03812	BEB	NA	India	SouthAsia	BEB	Modern	0	14	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	NA	NA
HG03814	BEB	NA	India	SouthAsia	BEB	Modern	0	14	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	NA	NA
HG03815	BEB	NA	India	SouthAsia	BEB	Modern	0	14	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	NA	NA
HG03817	BEB	NA	India	SouthAsia	BEB	Modern	0	14	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	NA	NA
HG03821	BEB	NA	India	SouthAsia	BEB	Modern	0	14	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	NA	NA
HG03823	BEB	NA	India	SouthAsia	BEB	Modern	0	14	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	NA	NA
HG03824	BEB	NA	India	SouthAsia	BEB	Modern	0	14	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	NA	NA
HG03826	BEB	NA	India	SouthAsia	BEB	Modern	0	14	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	NA	NA
HG03829	BEB	NA	India	SouthAsia	BEB	Modern	0	14	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	NA	NA
HG03830	BEB	NA	India	SouthAsia	BEB	Modern	0	14	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	NA	NA
HG03832	BEB	NA	India	SouthAsia	BEB	Modern	0	14	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	NA	NA
HG03833	BEB	NA	India	SouthAsia	BEB	Modern	0	14	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	NA	NA
HG03902	BEB	NA	India	SouthAsia	BEB	Modern	0	14	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	NA	NA
HG03905	BEB	NA	India	SouthAsia	BEB	Modern	0	14	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	NA	NA
HG03907	BEB	NA	India	SouthAsia	BEB	Modern	0	14	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	NA	NA
HG03908	BEB	NA	India	SouthAsia	BEB	Modern	0	14	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	NA	NA
HG03910	BEB	NA	India	SouthAsia	BEB	Modern	0	14	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	NA	NA
HG03911	BEB	NA	India	SouthAsia	BEB	Modern	0	14	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	NA	NA
HG03913	BEB	NA	India	SouthAsia	BEB	Modern	0	14	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	NA	NA
HG03914	BEB	NA	India	SouthAsia	BEB	Modern	0	14	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	NA	NA
HG03916	BEB	NA	India	SouthAsia	BEB	Modern	0	14	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	NA	NA
HG03917	BEB	NA	India	SouthAsia	BEB	Modern	0	14	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	NA	NA
HG03919	BEB	NA	India	SouthAsia	BEB	Modern	0	14	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	NA	NA
HG03920	BEB	NA	India	SouthAsia	BEB	Modern	0	14	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	NA	NA
HG03922	BEB	NA	India	SouthAsia	BEB	Modern	0	14	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	NA	NA
HG03925	BEB	NA	India	SouthAsia	BEB	Modern	0	14	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	NA	NA
HG03926	BEB	NA	India	SouthAsia	BEB	Modern	0	14	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	NA	NA
HG03928	BEB	NA	India	SouthAsia	BEB	Modern	0	14	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	NA	NA
HG03931	BEB	NA	India	SouthAsia	BEB	Modern	0	14	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	NA	NA
HG03934	BEB	NA	India	SouthAsia	BEB	Modern	0	14	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	NA	NA
HG03937	BEB	NA	India	SouthAsia	BEB	Modern	0	14	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	NA	NA
HG03940	BEB	NA	India	SouthAsia	BEB	Modern	0	14	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	NA	NA
HG03941	BEB	NA	India	SouthAsia	BEB	Modern	0	14	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	NA	NA
HG04131	BEB	NA	India	SouthAsia	BEB	Modern	0	14	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	NA	NA
HG04134	BEB	NA	India	SouthAsia	BEB	Modern	0	14	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	NA	NA
HG04140	BEB	NA	India	SouthAsia	BEB	Modern	0	14	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	NA	NA
HG04141	BEB	NA	India	SouthAsia	BEB	Modern	0	14	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	NA	NA
HG04144	BEB	NA	India	SouthAsia	BEB	Modern	0	14	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	NA	NA
HG04146	BEB	NA	India	SouthAsia	BEB	Modern	0	14	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	NA	NA
HG04152	BEB	NA	India	SouthAsia	BEB	Modern	0	14	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	NA	NA
HG04153	BEB	NA	India	SouthAsia	BEB	Modern	0	14	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	NA	NA
HG04155	BEB	NA	India	SouthAsia	BEB	Modern	0	14	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	NA	NA
HG04156	BEB	NA	India	SouthAsia	BEB	Modern	0	14	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	NA	NA
HG04158	BEB	NA	India	SouthAsia	BEB	Modern	0	14	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	NA	NA
HG04159	BEB	NA	India	SouthAsia	BEB	Modern	0	14	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	NA	NA
HG04161	BEB	NA	India	SouthAsia	BEB	Modern	0	14	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	NA	NA
HG04162	BEB	NA	India	SouthAsia	BEB	Modern	0	14	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	NA	NA
HG04164	BEB	NA	India	SouthAsia	BEB	Modern	0	14	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	NA	NA
HG04171	BEB	NA	India	SouthAsia	BEB	Modern	0	14	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	NA	NA
HG04173	BEB	NA	India	SouthAsia	BEB	Modern	0	14	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	NA	NA
HG04176	BEB	NA	India	SouthAsia	BEB	Modern	0	14	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	NA	NA
HG04177	BEB	NA	India	SouthAsia	BEB	Modern	0	14	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	NA	NA
HG04180	BEB	NA	India	SouthAsia	BEB	Modern	0	14	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	NA	NA
HG04182	BEB	NA	India	SouthAsia	BEB	Modern	0	14	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	NA	NA
HG04183	BEB	NA	India	SouthAsia	BEB	Modern	0	14	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	NA	NA
HG04185	BEB	NA	India	SouthAsia	BEB	Modern	0	14	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	NA	NA
HG04186	BEB	NA	India	SouthAsia	BEB	Modern	0	14	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	NA	NA
HG04188	BEB	NA	India	SouthAsia	BEB	Modern	0	14	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	NA	NA
HG04189	BEB	NA	India	SouthAsia	BEB	Modern	0	14	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	NA	NA
HG04194	BEB	NA	India	SouthAsia	BEB	Modern	0	14	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	NA	NA
HG04195	BEB	NA	India	SouthAsia	BEB	Modern	0	14	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	NA	NA
HG01595	KHV	NA	Vietnam	SouthEastAsia	KHV	Modern	0	0	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	NA	NA
HG01596	KHV	NA	Vietnam	SouthEastAsia	KHV	Modern	0	0	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	NA	NA
HG01597	KHV	NA	Vietnam	SouthEastAsia	KHV	Modern	0	0	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	NA	NA
HG01598	KHV	NA	Vietnam	SouthEastAsia	KHV	Modern	0	0	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	NA	NA
HG01599	KHV	NA	Vietnam	SouthEastAsia	KHV	Modern	0	0	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	NA	NA
HG01600	KHV	NA	Vietnam	SouthEastAsia	KHV	Modern	0	0	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	NA	NA
HG01840	KHV	NA	Vietnam	SouthEastAsia	KHV	Modern	0	0	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	NA	NA
HG01841	KHV	NA	Vietnam	SouthEastAsia	KHV	Modern	0	0	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	NA	NA
HG01842	KHV	NA	Vietnam	SouthEastAsia	KHV	Modern	0	0	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	NA	NA
HG01843	KHV	NA	Vietnam	SouthEastAsia	KHV	Modern	0	0	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	NA	NA
HG01844	KHV	NA	Vietnam	SouthEastAsia	KHV	Modern	0	0	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	NA	NA
HG01845	KHV	NA	Vietnam	SouthEastAsia	KHV	Modern	0	0	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	NA	NA
HG01846	KHV	NA	Vietnam	SouthEastAsia	KHV	Modern	0	0	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	NA	NA
HG01847	KHV	NA	Vietnam	SouthEastAsia	KHV	Modern	0	0	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	NA	NA
HG01848	KHV	NA	Vietnam	SouthEastAsia	KHV	Modern	0	0	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	NA	NA
HG01849	KHV	NA	Vietnam	SouthEastAsia	KHV	Modern	0	0	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	NA	NA
HG01850	KHV	NA	Vietnam	SouthEastAsia	KHV	Modern	0	0	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	NA	NA
HG01851	KHV	NA	Vietnam	SouthEastAsia	KHV	Modern	0	0	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	NA	NA
HG01852	KHV	NA	Vietnam	SouthEastAsia	KHV	Modern	0	0	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	NA	NA
HG01853	KHV	NA	Vietnam	SouthEastAsia	KHV	Modern	0	0	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	NA	NA
HG01855	KHV	NA	Vietnam	SouthEastAsia	KHV	Modern	0	0	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	NA	NA
HG01857	KHV	NA	Vietnam	SouthEastAsia	KHV	Modern	0	0	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	NA	NA
HG01858	KHV	NA	Vietnam	SouthEastAsia	KHV	Modern	0	0	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	NA	NA
HG01859	KHV	NA	Vietnam	SouthEastAsia	KHV	Modern	0	0	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	NA	NA
HG01860	KHV	NA	Vietnam	SouthEastAsia	KHV	Modern	0	0	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	NA	NA
HG01861	KHV	NA	Vietnam	SouthEastAsia	KHV	Modern	0	0	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	NA	NA
HG01862	KHV	NA	Vietnam	SouthEastAsia	KHV	Modern	0	0	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	NA	NA
HG01863	KHV	NA	Vietnam	SouthEastAsia	KHV	Modern	0	0	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	NA	NA
HG01864	KHV	NA	Vietnam	SouthEastAsia	KHV	Modern	0	0	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	NA	NA
HG01865	KHV	NA	Vietnam	SouthEastAsia	KHV	Modern	0	0	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	NA	NA
HG01866	KHV	NA	Vietnam	SouthEastAsia	KHV	Modern	0	0	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	NA	NA
HG01867	KHV	NA	Vietnam	SouthEastAsia	KHV	Modern	0	0	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	NA	NA
HG01868	KHV	NA	Vietnam	SouthEastAsia	KHV	Modern	0	0	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	NA	NA
HG01869	KHV	NA	Vietnam	SouthEastAsia	KHV	Modern	0	0	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	NA	NA
HG01870	KHV	NA	Vietnam	SouthEastAsia	KHV	Modern	0	0	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	NA	NA
HG01871	KHV	NA	Vietnam	SouthEastAsia	KHV	Modern	0	0	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	NA	NA
HG01872	KHV	NA	Vietnam	SouthEastAsia	KHV	Modern	0	0	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	NA	NA
HG01873	KHV	NA	Vietnam	SouthEastAsia	KHV	Modern	0	0	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	NA	NA
HG01874	KHV	NA	Vietnam	SouthEastAsia	KHV	Modern	0	0	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	NA	NA
HG01878	KHV	NA	Vietnam	SouthEastAsia	KHV	Modern	0	0	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	NA	NA
HG02016	KHV	NA	Vietnam	SouthEastAsia	KHV	Modern	0	0	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	NA	NA
